ID,Publicacao_selecionada,Especie,Localidade,MUNICIPALITY,Estado,Pais,Longitude,Latitude,UC,Altitude,Olsoneconame
FEPE_00056,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81724941,-31.5029692,No,150,Uruguayan savanna
FEPE_00057,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81724941,-31.5029692,No,150,Uruguayan savanna
FEPE_00058,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00059,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00060,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00061,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00062,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00063,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00064,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.75171389,-31.48584688,No,271,Uruguayan savanna
FEPE_00065,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81035746,-31.48123538,No,164,Uruguayan savanna
FEPE_00066,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81035746,-31.48123538,No,164,Uruguayan savanna
FEPE_00067,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81035746,-31.48123538,No,164,Uruguayan savanna
FEPE_00068,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81035746,-31.48123538,No,164,Uruguayan savanna
FEPE_00069,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81035746,-31.48123538,No,164,Uruguayan savanna
FEPE_00070,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.78259118,-31.44826047,No,175,Uruguayan savanna
FEPE_00071,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00072,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00073,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00074,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00075,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00076,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00077,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00078,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00079,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00080,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00081,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81724941,-31.5029692,No,150,Uruguayan savanna
FEPE_00082,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81724941,-31.5029692,No,150,Uruguayan savanna
FEPE_00083,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81724941,-31.5029692,No,150,Uruguayan savanna
FEPE_00084,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00085,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00086,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00087,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81035746,-31.48123538,No,164,Uruguayan savanna
FEPE_00088,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81035746,-31.48123538,No,164,Uruguayan savanna
FEPE_00089,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.78259118,-31.44826047,No,175,Uruguayan savanna
FEPE_00090,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00091,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00092,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00093,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00094,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00095,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81724941,-31.5029692,No,150,Uruguayan savanna
FEPE_00096,NA,Tamandua tetradactyla,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81724941,-31.5029692,No,150,Uruguayan savanna
FEPE_00097,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81724941,-31.5029692,No,150,Uruguayan savanna
FEPE_00098,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00099,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00100,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00101,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00102,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00103,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81724941,-31.5029692,No,150,Uruguayan savanna
FEPE_00104,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81724941,-31.5029692,No,150,Uruguayan savanna
FEPE_00105,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81724941,-31.5029692,No,150,Uruguayan savanna
FEPE_00106,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81724941,-31.5029692,No,150,Uruguayan savanna
FEPE_00107,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00108,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00109,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00110,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00111,NA,Tamandua tetradactyla,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00112,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00113,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81724941,-31.5029692,No,150,Uruguayan savanna
FEPE_00114,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81724941,-31.5029692,No,150,Uruguayan savanna
FEPE_00115,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81724941,-31.5029692,No,150,Uruguayan savanna
FEPE_00117,NA,Dasypus novemcinctus,Agronomia,PORTO ALEGRE,RIO GRANDE DO SUL,BRAZIL,-51.13869136,-30.077959,No,53,Uruguayan savanna
FEPE_00118,NA,Dasypus novemcinctus,Agronomia,PORTO ALEGRE,RIO GRANDE DO SUL,BRAZIL,-51.13869136,-30.077959,No,53,Uruguayan savanna
FEPE_00119,NA,Dasypus novemcinctus,Agronomia,PORTO ALEGRE,RIO GRANDE DO SUL,BRAZIL,-51.13869136,-30.077959,No,53,Uruguayan savanna
FEPE_00120,NA,Dasypus novemcinctus,Tres Estradas,DOM PEDRITO,RIO GRANDE DO SUL,BRAZIL,-54.2615,-30.9374,No,276,Uruguayan savanna
FEPE_00121,NA,Tamandua tetradactyla,Tres Estradas,DOM PEDRITO,RIO GRANDE DO SUL,BRAZIL,-54.2615,-30.9374,No,276,Uruguayan savanna
FEPE_00122,NA,Tamandua tetradactyla,Tres Estradas,DOM PEDRITO,RIO GRANDE DO SUL,BRAZIL,-54.2615,-30.9374,No,276,Uruguayan savanna
FEPE_00123,NA,Dasypus novemcinctus,Tres Estradas,DOM PEDRITO,RIO GRANDE DO SUL,BRAZIL,-54.2615,-30.9374,No,276,Uruguayan savanna
FEPE_00124,NA,Dasypus novemcinctus,Tres Estradas,DOM PEDRITO,RIO GRANDE DO SUL,BRAZIL,-54.2615,-30.9374,No,276,Uruguayan savanna
FEPE_00125,NA,Dasypus novemcinctus,Tres Estradas,DOM PEDRITO,RIO GRANDE DO SUL,BRAZIL,-54.2615,-30.9374,No,276,Uruguayan savanna
FEPE_00126,NA,Dasypus novemcinctus,Tres Estradas,DOM PEDRITO,RIO GRANDE DO SUL,BRAZIL,-54.2615,-30.9374,No,276,Uruguayan savanna
FEPE_00127,NA,Dasypus novemcinctus,Tres Estradas,DOM PEDRITO,RIO GRANDE DO SUL,BRAZIL,-54.2615,-30.9374,No,276,Uruguayan savanna
FEPE_00128,NA,Dasypus novemcinctus,Tres Estradas,DOM PEDRITO,RIO GRANDE DO SUL,BRAZIL,-54.2615,-30.9374,No,276,Uruguayan savanna
FEPE_00129,NA,Dasypus novemcinctus,Tres Estradas,DOM PEDRITO,RIO GRANDE DO SUL,BRAZIL,-54.2615,-30.9374,No,276,Uruguayan savanna
FEPE_00130,NA,Dasypus novemcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.2351,-30.8117,No,232,Uruguayan savanna
FEPE_00131,NA,Dasypus novemcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.2351,-30.8117,No,232,Uruguayan savanna
FEPE_00132,NA,Dasypus novemcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.2351,-30.8117,No,232,Uruguayan savanna
FEPE_00133,NA,Dasypus novemcinctus,Tres Estradas,DOM PEDRITO,RIO GRANDE DO SUL,BRAZIL,-54.2615,-30.9374,No,276,Uruguayan savanna
FEPE_00134,NA,Dasypus novemcinctus,Tres Estradas,DOM PEDRITO,RIO GRANDE DO SUL,BRAZIL,-54.2304,-30.9582,No,301,Uruguayan savanna
FEPE_00135,NA,Dasypus novemcinctus,Tres Estradas,DOM PEDRITO,RIO GRANDE DO SUL,BRAZIL,-54.2304,-30.9582,No,301,Uruguayan savanna
FEPE_00136,NA,Dasypus novemcinctus,Tres Estradas,DOM PEDRITO,RIO GRANDE DO SUL,BRAZIL,-54.2304,-30.9582,No,301,Uruguayan savanna
FEPE_00137,NA,Dasypus novemcinctus,Tres Estradas,DOM PEDRITO,RIO GRANDE DO SUL,BRAZIL,-54.2615,-30.9374,No,276,Uruguayan savanna
FEPE_00138,NA,Dasypus novemcinctus,Tres Estradas,DOM PEDRITO,RIO GRANDE DO SUL,BRAZIL,-54.2615,-30.9374,No,276,Uruguayan savanna
FEPE_00139,NA,Dasypus novemcinctus,Tres Estradas,DOM PEDRITO,RIO GRANDE DO SUL,BRAZIL,-54.2615,-30.9374,No,276,Uruguayan savanna
FEPE_00140,NA,Dasypus novemcinctus,Tres Estradas,DOM PEDRITO,RIO GRANDE DO SUL,BRAZIL,-54.2615,-30.9374,No,276,Uruguayan savanna
FEPE_00141,NA,Dasypus novemcinctus,Tres Estradas,DOM PEDRITO,RIO GRANDE DO SUL,BRAZIL,-54.2615,-30.9374,No,276,Uruguayan savanna
FEPE_00142,NA,Tamandua tetradactyla,Tres Estradas,DOM PEDRITO,RIO GRANDE DO SUL,BRAZIL,-54.2304,-30.9582,No,301,Uruguayan savanna
FEPE_00143,NA,Dasypus novemcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.171,-30.8823,No,284,Uruguayan savanna
FEPE_00144,NA,Dasypus novemcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.2098,-30.9082,No,323,Uruguayan savanna
FEPE_00145,NA,Dasypus novemcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.2343,-30.9111,No,290,Uruguayan savanna
FEPE_00146,NA,Dasypus novemcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.2343,-30.9111,No,290,Uruguayan savanna
FEPE_00147,NA,Dasypus novemcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.2343,-30.9111,No,290,Uruguayan savanna
FEPE_00148,NA,Dasypus novemcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.2343,-30.9111,No,290,Uruguayan savanna
FEPE_00149,NA,Dasypus novemcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.2343,-30.9111,No,290,Uruguayan savanna
FEPE_00150,NA,Dasypus novemcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.2343,-30.9111,No,290,Uruguayan savanna
FEPE_00151,NA,Dasypus novemcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.2343,-30.9111,No,290,Uruguayan savanna
FEPE_00152,NA,Dasypus novemcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.2343,-30.9111,No,290,Uruguayan savanna
FEPE_00153,NA,Dasypus novemcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.2343,-30.9111,No,290,Uruguayan savanna
FEPE_00154,NA,Euphractus sexcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.2343,-30.9111,No,290,Uruguayan savanna
FEPE_00155,NA,Dasypus novemcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.2343,-30.9111,No,290,Uruguayan savanna
FEPE_00156,NA,Dasypus novemcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.2343,-30.9111,No,290,Uruguayan savanna
FEPE_00157,NA,Dasypus novemcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.2343,-30.9111,No,290,Uruguayan savanna
FEPE_00158,NA,Euphractus sexcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.2343,-30.9111,No,290,Uruguayan savanna
FEPE_00159,NA,Dasypus novemcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.2343,-30.9111,No,290,Uruguayan savanna
FEPE_00160,NA,Dasypus novemcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.2343,-30.9111,No,290,Uruguayan savanna
FEPE_00161,NA,Dasypus novemcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.2343,-30.9111,No,290,Uruguayan savanna
FEPE_00162,NA,Dasypus novemcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.2343,-30.9111,No,290,Uruguayan savanna
FEPE_00163,NA,Dasypus novemcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.2343,-30.9111,No,290,Uruguayan savanna
FEPE_00164,NA,Dasypus novemcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.2343,-30.9111,No,290,Uruguayan savanna
FEPE_00165,NA,Dasypus novemcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.2343,-30.9111,No,290,Uruguayan savanna
FEPE_00166,NA,Dasypus novemcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.2351,-30.8117,No,232,Uruguayan savanna
FEPE_00167,NA,Dasypus novemcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.3081,-30.8501,No,297,Uruguayan savanna
FEPE_00168,NA,Dasypus novemcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.2343,-30.9111,No,290,Uruguayan savanna
FEPE_00169,NA,Dasypus novemcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.2343,-30.9111,No,290,Uruguayan savanna
FEPE_00170,NA,Dasypus novemcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.2343,-30.9111,No,290,Uruguayan savanna
FEPE_00171,NA,Dasypus novemcinctus,Tres Estradas,LAVRAS DO SUL,RIO GRANDE DO SUL,BRAZIL,-54.2343,-30.9111,No,290,Uruguayan savanna
FEPE_00180,NA,Tamandua tetradactyla,Salto Guassupi,JULIO DE CASTILHOS,RIO GRANDE DO SUL,BRAZIL,-53.995486,-29.406749,No,345,Uruguayan savanna
FEPE_00181,NA,Dasypus novemcinctus,Salto Guassupi,JULIO DE CASTILHOS,RIO GRANDE DO SUL,BRAZIL,-53.983621,-29.402373,No,303,Uruguayan savanna
FEPE_00182,NA,Dasypus novemcinctus,Salto Guassupi,JULIO DE CASTILHOS,RIO GRANDE DO SUL,BRAZIL,-53.983621,-29.402373,No,303,Uruguayan savanna
FEPE_00183,NA,Dasypus novemcinctus,Salto Guassupi,JULIO DE CASTILHOS,RIO GRANDE DO SUL,BRAZIL,-53.983621,-29.402373,No,303,Uruguayan savanna
FEPE_00184,NA,Dasypus novemcinctus,Salto Guassupi,JULIO DE CASTILHOS,RIO GRANDE DO SUL,BRAZIL,-53.971307,-29.402842,No,290,Uruguayan savanna
FEPE_00185,NA,Dasypus novemcinctus,Salto Guassupi,JULIO DE CASTILHOS,RIO GRANDE DO SUL,BRAZIL,-53.971307,-29.402842,No,290,Uruguayan savanna
FEPE_00186,NA,Dasypus novemcinctus,Salto Guassupi,JULIO DE CASTILHOS,RIO GRANDE DO SUL,BRAZIL,-53.971307,-29.402842,No,290,Uruguayan savanna
FEPE_00187,NA,Dasypus novemcinctus,Salto Guassupi,JULIO DE CASTILHOS,RIO GRANDE DO SUL,BRAZIL,-53.971307,-29.402842,No,290,Uruguayan savanna
FEPE_00188,NA,Dasypus novemcinctus,Salto Guassupi,JULIO DE CASTILHOS,RIO GRANDE DO SUL,BRAZIL,-53.995486,-29.406749,No,345,Uruguayan savanna
FEPE_00189,NA,Dasypus novemcinctus,Salto Guassupi,JULIO DE CASTILHOS,RIO GRANDE DO SUL,BRAZIL,-53.995486,-29.406749,No,345,Uruguayan savanna
FEPE_00190,NA,Dasypus novemcinctus,Quebra Dentes,QUEVEDOS,RIO GRANDE DO SUL,BRAZIL,-54.009511,-29.356235,No,323,Uruguayan savanna
FEPE_00191,NA,Dasypus novemcinctus,Quebra Dentes,QUEVEDOS,RIO GRANDE DO SUL,BRAZIL,-54.009511,-29.356235,No,323,Uruguayan savanna
FEPE_00192,NA,Dasypus novemcinctus,Quebra Dentes,QUEVEDOS,RIO GRANDE DO SUL,BRAZIL,-54.009511,-29.356235,No,323,Uruguayan savanna
FEPE_00193,NA,Dasypus novemcinctus,Quebra Dentes,QUEVEDOS,RIO GRANDE DO SUL,BRAZIL,-54.009511,-29.356235,No,323,Uruguayan savanna
FEPE_00194,NA,Dasypus novemcinctus,Rincao Sao Miguel,QUEVEDOS,RIO GRANDE DO SUL,BRAZIL,-54.07441,-29.426346,No,208,Alto Parana Atlantic forests
FEPE_00195,NA,Dasypus novemcinctus,Rincao Sao Miguel,QUEVEDOS,RIO GRANDE DO SUL,BRAZIL,-54.07441,-29.426346,No,208,Alto Parana Atlantic forests
FEPE_00201,NA,Dasypus novemcinctus,Barra do Chui,CHUI,RIO GRANDE DO SUL,BRAZIL,-53.433018,-33.722912,No,2,Uruguayan savanna
FEPE_00202,NA,Dasypus novemcinctus,Barra do Chui,SANTA VITORIA DO PALMAR,RIO GRANDE DO SUL,BRAZIL,-53.385813,-33.737403,No,13,Atlantic Coast restingas
FEPE_00203,NA,Euphractus sexcinctus,Barra do Chui,CHUI,RIO GRANDE DO SUL,BRAZIL,-53.425719,-33.719674,No,2,Uruguayan savanna
FEPE_00204,NA,Dasypus novemcinctus,Barra do Chui,CHUI,RIO GRANDE DO SUL,BRAZIL,-53.425719,-33.719674,No,2,Uruguayan savanna
FEPE_00205,NA,Dasypus novemcinctus,Barra do Chui,SANTA VITORIA DO PALMAR,RIO GRANDE DO SUL,BRAZIL,-53.385813,-33.737403,No,13,Atlantic Coast restingas
FEPE_00206,NA,Dasypus novemcinctus,Barra do Chui,CHUI,RIO GRANDE DO SUL,BRAZIL,-53.433018,-33.722912,No,2,Uruguayan savanna
FEPE_00207,NA,Dasypus novemcinctus,Barra do Chui,CHUI,RIO GRANDE DO SUL,BRAZIL,-53.425719,-33.719674,No,2,Uruguayan savanna
FEPE_00208,NA,Dasypus novemcinctus,Barra do Chui,CHUI,RIO GRANDE DO SUL,BRAZIL,-53.425719,-33.719674,No,2,Uruguayan savanna
FEPE_00209,NA,Dasypus novemcinctus,Barra do Chui,SANTA VITORIA DO PALMAR,RIO GRANDE DO SUL,BRAZIL,-53.385813,-33.737403,No,13,Atlantic Coast restingas
FEPE_00210,NA,Dasypus novemcinctus,Barra do Chui,CHUI,RIO GRANDE DO SUL,BRAZIL,-53.433018,-33.722912,No,2,Uruguayan savanna
FEPE_00211,NA,Dasypus novemcinctus,Barra do Chui,SANTA VITORIA DO PALMAR,RIO GRANDE DO SUL,BRAZIL,-53.385813,-33.737403,No,13,Atlantic Coast restingas
FEPE_00212,NA,Dasypus novemcinctus,Barra do Chui,SANTA VITORIA DO PALMAR,RIO GRANDE DO SUL,BRAZIL,-53.385813,-33.737403,No,13,Atlantic Coast restingas
FEPE_00213,NA,Dasypus novemcinctus,Barra do Chui,CHUI,RIO GRANDE DO SUL,BRAZIL,-53.425719,-33.719674,No,2,Uruguayan savanna
FEPE_00214,NA,Dasypus novemcinctus,Barra do Chui,CHUI,RIO GRANDE DO SUL,BRAZIL,-53.425719,-33.719674,No,2,Uruguayan savanna
FEPE_00215,NA,Dasypus novemcinctus,Barra do Chui,SANTA VITORIA DO PALMAR,RIO GRANDE DO SUL,BRAZIL,-53.385813,-33.737403,No,13,Atlantic Coast restingas
FEPE_00216,NA,Dasypus novemcinctus,Barra do Chui,CHUI,RIO GRANDE DO SUL,BRAZIL,-53.425719,-33.719674,No,2,Uruguayan savanna
FEPE_00217,NA,Dasypus novemcinctus,Barra do Chui,SANTA VITORIA DO PALMAR,RIO GRANDE DO SUL,BRAZIL,-53.385813,-33.737403,No,13,Atlantic Coast restingas
FEPE_00218,NA,Dasypus novemcinctus,Barra do Chui,SANTA VITORIA DO PALMAR,RIO GRANDE DO SUL,BRAZIL,-53.385813,-33.737403,No,13,Atlantic Coast restingas
FEPE_00219,NA,Dasypus novemcinctus,Barra do Chui,CHUI,RIO GRANDE DO SUL,BRAZIL,-53.433018,-33.722912,No,2,Uruguayan savanna
FEPE_00220,NA,Dasypus novemcinctus,Barra do Chui,CHUI,RIO GRANDE DO SUL,BRAZIL,-53.425719,-33.719674,No,2,Uruguayan savanna
